FirstName,LastName,Team,Position,ADP,Year,TeamPosRank,PosRank1_ADP,PosRank2_ADP,PosAmbiguity,Age,GamesPlayed,PointsPPR,PointsHalfPPR,PPG_PPR,PPG_HalfPPR,RushAtt,RushYds,RushYardsPerAtt,RushTD,Tgts,TgtsPerGame,Receptions,RecYds,YardsPerRec,RecTD
TreQuan,Smith,NOR,WR,167.56,2019,WR3,13.55,157.42,False,23,11,71.4,62.4,6.49,5.67,0,0,,0,25.0,2.27,18,234,13.0,5
Giovani,Bernard,CIN,RB,169.06,2019,RB2,20.16,169.06,False,28,16,68.4,53.4,4.28,3.34,53,170,3.21,0,43.0,2.69,30,234,7.8,0
Ty,Montgomery,NYJ,RB,170.29,2019,RB2,9.89,170.29,False,26,16,32.3,25.8,2.02,1.61,32,103,3.22,0,17.0,1.06,13,90,6.92,0
Randall,Cobb,DAL,WR,170.78,2019,WR3,33.78,130.04,False,29,15,154.9,127.4,10.33,8.49,3,11,3.67,0,83.0,5.53,55,828,15.05,3
Malcolm,Brown,LAR,RB,171.05,2019,RB2,11.84,171.05,False,26,14,59.1,58.1,4.22,4.15,69,255,3.7,5,6.0,0.43,2,16,8.0,0
Jakobi,Meyers,NWE,WR,172.56,2019,WR4,44.49,145.27,False,23,15,61.9,48.9,4.13,3.26,0,0,,0,41.0,2.73,26,359,13.81,0
Nelson,Agholor,PHI,WR,173.63,2019,WR1,173.63,185.51,False,26,11,94.0,74.5,8.55,6.77,2,7,3.5,0,69.0,6.27,39,363,9.31,3
Cole,Beasley,BUF,WR,174.0,2019,WR2,124.86,174.0,False,30,15,184.8,151.3,12.32,10.09,0,0,,0,106.0,7.07,67,778,11.61,6
Gus,Edwards,BAL,RB,176.61,2019,RB3,43.48,146.36,False,24,16,92.6,89.1,5.79,5.57,133,711,5.35,2,7.0,0.44,7,45,6.43,0
AJ,Brown,TEN,WR,177.31,2019,WR2,84.0,177.31,False,22,16,217.1,191.1,13.57,11.94,3,60,20.0,1,84.0,5.25,52,1051,20.21,8
Chase,Edmonds,ARI,RB,179.23,2019,RB3,10.31,88.82,False,23,13,82.8,76.8,6.37,5.91,60,303,5.05,4,21.0,1.62,12,105,8.75,1
Demaryius,Thomas,NYJ,WR,180.03,2019,WR3,78.78,151.59,False,32,11,85.3,67.3,7.75,6.12,0,0,,0,58.0,5.27,36,433,12.03,1
Adam,Humphries,TEN,WR,180.56,2019,WR3,84.0,177.31,False,26,12,86.5,68.0,7.21,5.67,1,1,1.0,0,47.0,3.92,37,374,10.11,2
Rashard,Higgins,CLE,WR,182.73,2019,WR3,14.73,67.42,False,25,10,15.5,13.5,1.55,1.35,0,0,,0,11.0,1.1,4,55,13.75,1
Frank,Gore,BUF,RB,183.54,2019,RB2,128.63,183.54,False,36,16,94.9,88.4,5.93,5.52,166,599,3.61,2,16.0,1.0,13,100,7.69,0
DaeSean,Hamilton,DEN,WR,183.66,2019,WR2,103.97,183.66,False,24,16,63.7,49.7,3.98,3.11,0,0,,0,52.0,3.25,28,297,10.61,1
Danny,Amendola,DET,WR,184.32,2019,WR3,55.49,97.67,True,34,15,140.6,109.6,9.37,7.31,0,0,,0,97.0,6.47,62,678,10.94,1
Rex,Burkhead,NWE,RB,184.36,2019,RB4,42.14,66.17,True,29,13,101.1,87.6,7.78,6.74,65,302,4.65,3,38.0,2.92,27,279,10.33,0
Miles,Boykin,BAL,WR,184.66,2019,WR3,144.54,157.72,False,23,16,50.8,44.3,3.18,2.77,0,0,,0,22.0,1.38,13,198,15.23,3
JJ,ArcegaWhiteside,PHI,WR,185.51,2019,WR2,173.63,185.51,False,23,16,32.9,27.9,2.06,1.74,0,0,,0,22.0,1.38,10,169,16.9,1
Albert,Wilson,MIA,WR,186.56,2019,WR2,161.15,186.56,False,27,13,89.4,67.9,6.88,5.22,5,45,9.0,0,62.0,4.77,43,351,8.16,1
Cameron,Brate,TAM,TE,188.34,2019,TE2,63.19,188.34,False,28,16,91.1,73.1,5.69,4.57,0,0,,0,55.0,3.44,36,311,8.64,4
Jalen,Richard,OAK,RB,191.87,2019,RB2,38.7,191.87,False,26,16,82.8,64.8,5.18,4.05,39,145,3.72,0,43.0,2.69,36,323,8.97,0
John,Ross,CIN,WR,199.0,2019,WR3,63.3,74.0,True,24,8,95.0,81.0,11.88,10.12,3,4,1.33,0,56.0,7.0,28,506,18.07,3
TJ,Yeldon,BUF,RB,202.03,2019,RB3,128.63,183.54,False,26,6,29.7,23.2,4.95,3.87,17,63,3.71,0,15.0,2.5,13,124,9.54,0
Christian,McCaffrey,CAR,RB,1.44,2020,RB1,1.44,,False,24,3,90.4,81.9,30.13,27.3,59,225,3.81,5,19.0,6.33,17,149,8.76,1
Saquon,Barkley,NYG,RB,3.01,2020,RB1,3.01,,False,23,2,15.4,12.4,7.7,6.2,19,34,1.79,0,9.0,4.5,6,60,10.0,0
Ezekiel,Elliott,DAL,RB,3.79,2020,RB1,3.79,152.88,False,25,15,223.7,197.7,14.91,13.18,244,979,4.01,6,71.0,4.73,52,338,6.5,2
Michael,Thomas,NOR,WR,7.3,2020,WR1,7.3,105.95,False,27,7,83.9,63.9,11.99,9.13,1,1,1.0,0,55.0,7.86,40,438,10.95,0
Alvin,Kamara,NOR,RB,7.36,2020,RB1,7.36,115.6,False,25,15,377.8,336.3,25.19,22.42,187,932,4.98,16,107.0,7.13,83,756,9.11,5
Dalvin,Cook,MIN,RB,7.4,2020,RB1,7.4,128.65,False,25,14,337.8,315.8,24.13,22.56,312,1557,4.99,16,54.0,3.86,44,361,8.2,1
Clyde,EdwardsHelaire,KAN,RB,10.64,2020,RB1,10.64,45.04,False,21,13,176.0,158.0,13.54,12.15,181,803,4.44,4,54.0,4.15,36,297,8.25,1
Aaron,Jones,GNB,RB,13.43,2020,RB1,13.43,146.99,False,26,14,258.9,235.4,18.49,16.81,201,1104,5.49,9,63.0,4.5,47,355,7.55,2
Davante,Adams,GNB,WR,13.59,2020,WR1,13.59,147.44,False,28,14,358.4,300.9,25.6,21.49,0,0,,0,149.0,10.64,115,1374,11.95,18
Nick,Chubb,CLE,RB,15.26,2020,RB1,15.26,65.61,False,25,12,207.7,199.7,17.31,16.64,190,1067,5.62,12,18.0,1.5,16,150,9.38,0
Josh,Jacobs,LVR,RB,15.33,2020,RB1,15.33,198.62,False,22,15,231.3,214.8,15.42,14.32,273,1065,3.9,12,45.0,3.0,33,238,7.21,0
Tyreek,Hill,KAN,WR,16.24,2020,WR1,16.24,119.99,False,26,15,328.9,285.4,21.93,19.03,13,123,9.46,2,135.0,9.0,87,1276,14.67,15
Julio,Jones,ATL,WR,17.19,2020,WR1,17.19,47.88,False,31,9,146.1,120.6,16.23,13.4,0,0,,0,68.0,7.56,51,771,15.12,3
Joe,Mixon,CIN,RB,18.35,2020,RB1,18.35,189.14,False,24,6,99.6,89.1,16.6,14.85,119,428,3.6,3,26.0,4.33,21,138,6.57,1
Travis,Kelce,KAN,TE,18.81,2020,TE1,18.81,,False,31,15,312.8,260.3,20.85,17.35,0,0,,0,145.0,9.67,105,1416,13.49,11
DeAndre,Hopkins,ARI,WR,19.23,2020,WR1,19.23,115.64,False,28,16,287.8,230.3,17.99,14.39,1,1,1.0,0,160.0,10.0,115,1407,12.23,6
Austin,Ekeler,LAC,RB,19.61,2020,RB1,19.61,148.64,False,25,10,165.3,138.3,16.53,13.83,116,530,4.57,1,65.0,6.5,54,403,7.46,2
Kenyan,Drake,ARI,RB,21.4,2020,RB1,21.4,142.71,False,26,15,192.2,179.7,12.81,11.98,239,955,4.0,10,31.0,2.07,25,137,5.48,0
Miles,Sanders,PHI,RB,22.26,2020,RB1,22.26,86.91,False,23,12,170.4,156.4,14.2,13.03,164,867,5.29,6,52.0,4.33,28,197,7.04,0
Chris,Godwin,TAM,WR,26.56,2020,WR1,26.56,27.58,True,24,12,191.0,158.5,15.92,13.21,0,0,,0,84.0,7.0,65,840,12.92,7
George,Kittle,SFO,TE,27.24,2020,TE1,27.24,,False,27,8,125.1,101.1,15.64,12.64,2,17,8.5,0,63.0,7.88,48,634,13.21,2
Mike,Evans,TAM,WR,27.58,2020,WR2,26.56,27.58,True,27,16,248.6,213.6,15.54,13.35,0,0,,0,109.0,6.81,70,1006,14.37,13
Todd,Gurley,ATL,RB,28.38,2020,RB1,28.38,184.8,False,26,15,163.2,150.7,10.88,10.05,195,678,3.48,9,35.0,2.33,25,164,6.56,0
Kenny,Golladay,DET,WR,28.76,2020,WR1,28.76,95.55,True,27,5,65.8,55.8,13.16,11.16,0,0,,0,32.0,6.4,20,338,16.9,2
Amari,Cooper,DAL,WR,31.93,2020,WR1,31.93,76.33,True,26,16,236.8,190.8,14.8,11.92,6,14,2.33,0,130.0,8.12,92,1114,12.11,5
James,Conner,PIT,RB,34.68,2020,RB1,34.68,166.62,False,25,13,164.6,147.1,12.66,11.32,169,721,4.27,6,43.0,3.31,35,215,6.14,0
Raheem,Mostert,SFO,RB,35.01,2020,RB1,35.01,122.42,False,28,8,99.7,91.7,12.46,11.46,104,521,5.01,2,19.0,2.38,16,156,9.75,1
Adam,Thielen,MIN,WR,35.69,2020,WR1,35.69,126.75,False,30,15,254.0,217.0,16.93,14.47,3,15,5.0,0,108.0,7.2,74,925,12.5,14
Odell,Beckham,CLE,WR,35.94,2020,WR1,35.94,76.93,True,28,7,86.8,75.3,12.4,10.76,3,72,24.0,1,43.0,6.14,23,319,13.87,3
Chris,Carson,SEA,RB,36.35,2020,RB1,36.35,161.59,False,26,12,187.8,169.3,15.65,14.11,141,681,4.83,5,46.0,3.83,37,287,7.76,4
JuJu,SmithSchuster,PIT,WR,36.95,2020,WR1,36.95,114.92,False,24,16,234.1,185.6,14.63,11.6,0,0,,0,128.0,8.0,97,831,8.57,9
David,Johnson,HOU,RB,38.02,2020,RB1,38.02,127.91,False,29,12,179.5,163.0,14.96,13.58,147,691,4.7,6,46.0,3.83,33,314,9.52,2
Jonathan,Taylor,IND,RB,39.95,2020,RB1,39.95,94.46,True,21,15,252.8,234.8,16.85,15.65,232,1169,5.04,11,39.0,2.6,36,299,8.31,1
Cooper,Kupp,LAR,WR,40.4,2020,WR1,40.4,53.68,True,27,15,208.7,162.7,13.91,10.85,4,33,8.25,0,124.0,8.27,92,974,10.59,3
Leonard,Fournette,TAM,RB,40.54,2020,RB1,40.54,93.5,True,25,13,132.0,114.0,10.15,8.77,97,367,3.78,6,47.0,3.62,36,233,6.47,0
AJ,Brown,TEN,WR,44.86,2020,WR1,44.86,175.49,False,23,14,247.5,212.5,17.68,15.18,0,0,,0,106.0,7.57,70,1075,15.36,11
Allen,Robinson,CHI,WR,46.41,2020,WR1,46.41,139.3,False,27,16,262.9,211.9,16.43,13.24,1,-1,-1.0,0,151.0,9.44,102,1250,12.25,6
Mark,Andrews,BAL,TE,47.33,2020,TE1,47.33,,False,25,14,170.1,141.1,12.15,10.08,0,0,,0,88.0,6.29,58,701,12.09,7
Calvin,Ridley,ATL,WR,47.88,2020,WR2,17.19,47.88,False,26,15,281.5,236.5,18.77,15.77,5,1,0.2,0,143.0,9.53,90,1374,15.27,9
Tyler,Lockett,SEA,WR,48.04,2020,WR1,48.04,53.39,True,28,16,265.4,215.4,16.59,13.46,0,0,,0,132.0,8.25,100,1054,10.54,10
DJ,Moore,CAR,WR,49.83,2020,WR1,49.83,152.78,False,23,15,211.5,178.5,14.1,11.9,2,22,11.0,0,118.0,7.87,66,1193,18.08,4
Cam,Akers,LAR,RB,50.42,2020,RB1,50.42,147.62,False,21,13,101.8,96.3,7.83,7.41,145,625,4.31,2,14.0,1.08,11,123,11.18,1
Melvin,Gordon,DEN,RB,50.72,2020,RB1,50.72,100.85,True,27,15,198.4,182.4,13.23,12.16,215,986,4.59,9,44.0,2.93,32,158,4.94,1
Zach,Ertz,PHI,TE,51.32,2020,TE1,51.32,153.0,False,30,11,77.5,59.5,7.05,5.41,0,0,,0,72.0,6.55,36,335,9.31,1
DK,Metcalf,SEA,WR,53.39,2020,WR2,48.04,53.39,True,23,16,271.3,229.8,16.96,14.36,0,0,,0,129.0,8.06,83,1303,15.7,10
Robert,Woods,LAR,WR,53.68,2020,WR2,40.4,53.68,True,28,16,245.1,200.1,15.32,12.51,24,155,6.46,2,129.0,8.06,90,936,10.4,6
Devin,Singletary,BUF,RB,55.33,2020,RB1,55.33,105.01,True,23,16,143.6,124.6,8.98,7.79,156,687,4.4,2,50.0,3.12,38,269,7.08,0
Keenan,Allen,LAC,WR,56.17,2020,WR1,56.17,151.33,False,28,14,245.1,195.1,17.51,13.94,1,-1,-1.0,0,147.0,10.5,100,992,9.92,8
Stefon,Diggs,BUF,WR,59.65,2020,WR1,59.65,127.34,False,27,16,328.6,265.1,20.54,16.57,1,1,1.0,0,166.0,10.38,127,1535,12.09,8
Courtland,Sutton,DEN,WR,61.35,2020,WR1,61.35,111.94,False,25,1,9.6,8.1,9.6,8.1,0,0,,0,6.0,6.0,3,66,22.0,0
AJ,Green,CIN,WR,63.41,2020,WR1,63.41,84.09,True,32,16,111.3,87.8,6.96,5.49,0,0,,0,104.0,6.5,47,523,11.13,2
Terry,McLaurin,WAS,WR,64.36,2020,WR1,64.36,187.41,False,25,15,223.8,180.3,14.92,12.02,2,30,15.0,0,134.0,8.93,87,1118,12.85,4
DeVante,Parker,MIA,WR,65.35,2020,WR1,65.35,139.82,False,27,14,166.3,134.8,11.88,9.63,0,0,,0,103.0,7.36,63,793,12.59,4
DJ,Chark,JAX,WR,65.51,2020,WR1,65.51,175.66,False,24,13,153.6,127.1,11.82,9.78,0,0,,0,93.0,7.15,53,706,13.32,5
Kareem,Hunt,CLE,RB,65.61,2020,RB2,15.26,65.61,False,25,16,218.5,199.5,13.66,12.47,198,841,4.25,6,51.0,3.19,38,304,8.0,5
TY,Hilton,IND,WR,66.2,2020,WR1,66.2,158.54,False,31,15,164.2,136.2,10.95,9.08,0,0,,0,93.0,6.2,56,762,13.61,5
Darren,Waller,LVR,TE,69.76,2020,TE1,69.76,,False,28,16,278.6,225.1,17.41,14.07,0,0,,0,145.0,9.06,107,1196,11.18,9
Rob,Gronkowski,TAM,TE,71.58,2020,TE1,71.58,,False,31,16,149.3,126.8,9.33,7.92,0,0,,0,77.0,4.81,45,623,13.84,7
Michael,Gallup,DAL,WR,76.33,2020,WR2,31.93,76.33,True,24,16,173.3,143.8,10.83,8.99,0,0,,0,105.0,6.56,59,843,14.29,5
Jarvis,Landry,CLE,WR,76.93,2020,WR2,35.94,76.93,True,28,15,188.0,152.0,12.53,10.13,4,10,2.5,1,101.0,6.73,72,840,11.67,3
Marquise,Brown,BAL,WR,77.19,2020,WR1,77.19,,False,23,16,183.0,154.0,11.44,9.62,1,1,1.0,0,100.0,6.25,58,769,13.26,8
Jared,Cook,NOR,TE,77.34,2020,TE1,77.34,,False,33,15,127.4,108.9,8.49,7.26,0,0,,0,60.0,4.0,37,504,13.62,7
David,Montgomery,CHI,RB,80.26,2020,RB1,80.26,101.2,True,23,15,264.8,237.8,17.65,15.85,247,1070,4.33,8,68.0,4.53,54,438,8.11,2
DAndre,Swift,DET,RB,82.02,2020,RB1,82.02,93.93,True,21,13,189.8,166.8,14.6,12.83,114,521,4.57,8,57.0,4.38,46,357,7.76,2
JK,Dobbins,BAL,RB,82.23,2020,RB1,82.23,188.86,False,22,15,168.5,159.5,11.23,10.63,134,805,6.01,9,24.0,1.6,18,120,6.67,0
Julian,Edelman,NWE,WR,83.02,2020,WR1,83.02,144.89,False,34,6,56.2,45.7,9.37,7.62,2,22,11.0,0,39.0,6.5,21,315,15.0,0
Tyler,Boyd,CIN,WR,84.09,2020,WR2,63.41,84.09,True,26,15,192.6,153.1,12.84,10.21,5,49,9.8,0,110.0,7.33,79,841,10.65,4
Brandin,Cooks,HOU,WR,84.53,2020,WR1,84.53,88.42,True,27,15,232.0,191.5,15.47,12.77,0,0,,0,119.0,7.93,81,1150,14.2,6
Evan,Engram,NYG,TE,86.12,2020,TE1,86.12,,False,26,16,141.0,109.5,8.81,6.84,6,26,4.33,1,109.0,6.81,63,654,10.38,1
Will,Fuller,HOU,WR,88.42,2020,WR2,84.53,88.42,True,26,11,188.9,162.4,17.17,14.76,1,0,0.0,0,75.0,6.82,53,879,16.58,8
Antonio,Gibson,WAS,RB,88.53,2020,RB1,88.53,140.88,False,22,14,202.2,184.2,14.44,13.16,170,795,4.68,11,44.0,3.14,36,247,6.86,0
James,White,NWE,RB,89.72,2020,RB1,89.72,108.89,False,28,14,116.6,92.1,8.33,6.58,35,121,3.46,2,62.0,4.43,49,375,7.65,1
Ronald,Jones,TAM,RB,93.5,2020,RB2,40.54,93.5,True,23,14,186.3,172.3,13.31,12.31,192,978,5.09,7,42.0,3.0,28,165,5.89,1
Kerryon,Johnson,DET,RB,93.93,2020,RB2,82.02,93.93,True,23,16,71.8,62.3,4.49,3.89,52,181,3.48,2,26.0,1.62,19,187,9.84,1
Marlon,Mack,IND,RB,94.46,2020,RB2,39.95,94.46,True,24,1,8.6,7.1,8.6,7.1,4,26,6.5,0,3.0,3.0,3,30,10.0,0
Marvin,Jones,DET,WR,95.55,2020,WR2,28.76,95.55,True,30,16,227.8,189.8,14.24,11.86,0,0,,0,115.0,7.19,76,978,12.87,9
Hunter,Henry,LAC,TE,97.63,2020,TE1,97.63,,False,26,14,145.3,115.3,10.38,8.24,0,0,,0,93.0,6.64,60,613,10.22,4
CeeDee,Lamb,DAL,WR,99.89,2020,WR3,31.93,76.33,True,21,16,217.7,180.7,13.61,11.29,10,82,8.2,1,111.0,6.94,74,935,12.64,5
Austin,Hooper,CLE,TE,100.09,2020,TE1,100.09,,False,26,13,113.5,90.5,8.73,6.96,0,0,,0,70.0,5.38,46,435,9.46,4
Phillip,Lindsay,DEN,RB,100.85,2020,RB2,50.72,100.85,True,26,11,66.0,62.5,6.0,5.68,118,502,4.25,1,14.0,1.27,7,28,4.0,0
Deebo,Samuel,SFO,WR,100.91,2020,WR1,100.91,159.5,False,24,7,80.7,64.2,11.53,9.17,8,26,3.25,0,44.0,6.29,33,391,11.85,1
Tarik,Cohen,CHI,RB,101.2,2020,RB2,80.26,101.2,True,25,3,17.5,14.5,5.83,4.83,14,74,5.29,0,9.0,3.0,6,41,6.83,0
Hayden,Hurst,ATL,TE,102.92,2020,TE1,102.92,,False,27,16,149.1,121.1,9.32,7.57,0,0,,0,88.0,5.5,56,571,10.2,6
Tyler,Higbee,LAR,TE,104.24,2020,TE1,104.24,190.05,False,27,15,128.2,106.2,8.55,7.08,1,1,1.0,0,60.0,4.0,44,521,11.84,5
Zack,Moss,BUF,RB,105.01,2020,RB2,55.33,105.01,True,23,13,101.6,94.6,7.82,7.28,112,481,4.29,4,18.0,1.38,14,95,6.79,1
Emmanuel,Sanders,NOR,WR,105.95,2020,WR2,7.3,105.95,False,33,14,164.8,134.3,11.77,9.59,1,12,12.0,0,82.0,5.86,61,726,11.9,5
Golden,Tate,NYG,WR,108.85,2020,WR1,108.85,112.56,False,32,12,86.5,69.0,7.21,5.75,0,0,,0,52.0,4.33,35,388,11.09,2
Sony,Michel,NWE,RB,108.89,2020,RB2,89.72,108.89,False,25,9,75.3,71.8,8.37,7.98,79,449,5.68,1,9.0,1.0,7,114,16.29,1
Jerry,Jeudy,DEN,WR,111.94,2020,WR2,61.35,111.94,False,21,16,157.6,131.6,9.85,8.22,0,0,,0,113.0,7.06,52,856,16.46,3
Sterling,Shepard,NYG,WR,112.56,2020,WR2,108.85,112.56,False,27,12,162.5,129.5,13.54,10.79,6,49,8.17,1,90.0,7.5,66,656,9.94,3
Darius,Slayton,NYG,WR,112.83,2020,WR3,108.85,112.56,False,23,16,141.0,116.0,8.81,7.25,2,-1,-0.5,0,96.0,6.0,50,751,15.02,3
Diontae,Johnson,PIT,WR,114.92,2020,WR2,36.95,114.92,False,24,15,221.8,177.8,14.79,11.85,3,15,5.0,0,144.0,9.6,88,923,10.49,7
Latavius,Murray,NOR,RB,115.6,2020,RB2,7.36,115.6,False,30,15,136.2,124.7,9.08,8.31,146,656,4.49,4,26.0,1.73,23,176,7.65,1
Christian,Kirk,ARI,WR,115.64,2020,WR2,19.23,115.64,False,24,14,146.4,122.4,10.46,8.74,2,3,1.5,0,79.0,5.64,48,621,12.94,6
James,Robinson,JAX,RB,116.74,2020,RB1,116.74,124.54,False,22,14,250.4,225.9,17.89,16.14,240,1070,4.46,7,60.0,4.29,49,344,7.02,3
Noah,Fant,DEN,TE,119.0,2020,TE1,119.0,,False,23,15,149.3,118.3,9.95,7.89,0,0,,0,93.0,6.2,62,673,10.85,3
Mecole,Hardman,KAN,WR,119.99,2020,WR2,16.24,119.99,False,22,16,128.1,107.6,8.01,6.72,4,31,7.75,0,62.0,3.88,41,560,13.66,4
Tevin,Coleman,SFO,RB,122.42,2020,RB2,35.01,122.42,False,27,8,12.7,10.7,1.59,1.34,28,53,1.89,0,5.0,0.62,4,34,8.5,0
Adrian,Peterson,DET,RB,124.12,2020,RB3,82.02,93.93,True,35,16,124.5,118.5,7.78,7.41,156,604,3.87,7,18.0,1.12,12,101,8.42,0
Chris,Thompson,JAX,RB,124.54,2020,RB2,116.74,124.54,False,30,8,42.6,32.6,5.32,4.08,7,20,2.86,0,23.0,2.88,20,146,7.3,1
Matt,Breida,MIA,RB,126.34,2020,RB1,126.34,181.27,False,25,12,42.0,37.5,3.5,3.12,59,254,4.31,0,10.0,0.83,9,96,10.67,0
Justin,Jefferson,MIN,WR,126.75,2020,WR2,35.69,126.75,False,21,16,274.2,230.2,17.14,14.39,1,2,2.0,0,125.0,7.81,88,1400,15.91,7
John,Brown,BUF,WR,127.34,2020,WR2,59.65,127.34,False,30,9,96.8,80.3,10.76,8.92,0,0,,0,52.0,5.78,33,458,13.88,3
Blake,Jarwin,DAL,TE,127.35,2020,TE1,127.35,,False,26,1,2.2,1.7,2.2,1.7,0,0,,0,1.0,1.0,1,12,12.0,0
Duke,Johnson,HOU,RB,127.91,2020,RB2,38.02,127.91,False,27,11,84.4,70.4,7.67,6.4,77,235,3.05,1,35.0,3.18,28,249,8.89,1
Alexander,Mattison,MIN,RB,128.65,2020,RB2,7.4,128.65,False,22,13,86.9,80.4,6.68,6.18,96,434,4.52,2,15.0,1.15,13,125,9.62,1
Jamison,Crowder,NYJ,WR,129.21,2020,WR1,129.21,146.33,False,27,12,172.0,142.5,14.33,11.88,1,14,14.0,0,89.0,7.42,59,699,11.85,6
TJ,Hockenson,DET,TE,132.26,2020,TE1,132.26,,False,23,16,175.3,141.8,10.96,8.86,1,0,0.0,0,101.0,6.31,67,723,10.79,6
Mike,Gesicki,MIA,TE,135.58,2020,TE1,135.58,,False,25,15,159.3,132.8,10.62,8.85,0,0,,0,85.0,5.67,53,703,13.26,6
Sammy,Watkins,KAN,WR,137.47,2020,WR3,16.24,119.99,False,27,10,87.4,69.9,8.74,6.99,1,3,3.0,0,55.0,5.5,37,421,11.38,2
Jack,Doyle,IND,TE,137.75,2020,TE1,137.75,,False,30,14,64.1,52.6,4.58,3.76,0,0,,0,33.0,2.36,23,251,10.91,3
DeSean,Jackson,PHI,WR,138.38,2020,WR1,138.38,148.79,False,34,5,44.8,37.8,8.96,7.56,1,12,12.0,0,26.0,5.2,14,236,16.86,1
Anthony,Miller,CHI,WR,139.3,2020,WR2,46.41,139.3,False,26,16,108.7,84.2,6.79,5.26,2,12,6.0,0,76.0,4.75,49,485,9.9,2
Preston,Williams,MIA,WR,139.82,2020,WR2,65.35,139.82,False,23,8,74.8,65.8,9.35,8.22,0,0,,0,35.0,4.38,18,288,16.0,4
Boston,Scott,PHI,RB,141.15,2020,RB3,22.26,86.91,False,25,16,95.6,83.1,5.98,5.19,80,374,4.68,1,36.0,2.25,25,212,8.48,1
Jonnu,Smith,TEN,TE,141.92,2020,TE1,141.92,,False,25,15,140.2,119.7,9.35,7.98,2,4,2.0,1,65.0,4.33,41,448,10.93,8
Chase,Edmonds,ARI,RB,142.71,2020,RB2,21.4,142.71,False,24,16,168.0,141.5,10.5,8.84,97,448,4.62,1,67.0,4.19,53,402,7.58,4
KeShawn,Vaughn,TAM,RB,143.24,2020,RB3,40.54,93.5,True,23,10,23.3,20.8,2.33,2.08,26,109,4.19,0,10.0,1.0,5,34,6.8,1
NKeal,Harry,NWE,WR,144.89,2020,WR2,83.02,144.89,False,23,14,73.9,57.4,5.28,4.1,2,0,0.0,0,57.0,4.07,33,309,9.36,2
Damien,Harris,NWE,RB,145.57,2020,RB3,89.72,108.89,False,23,10,91.3,88.8,9.13,8.88,137,691,5.04,2,7.0,0.7,5,52,10.4,0
Breshad,Perriman,NYJ,WR,146.33,2020,WR2,129.21,146.33,False,27,12,99.1,84.1,8.26,7.01,1,6,6.0,0,60.0,5.0,30,505,16.83,3
AJ,Dillon,GNB,RB,146.99,2020,RB2,13.43,146.99,False,22,11,40.3,39.3,3.66,3.57,46,242,5.26,2,2.0,0.18,2,21,10.5,0
Allen,Lazard,GNB,WR,147.44,2020,WR2,13.59,147.44,False,25,10,97.8,81.3,9.78,8.13,2,17,8.5,0,46.0,4.6,33,451,13.67,3
Darrell,Henderson,LAR,RB,147.62,2020,RB2,50.42,147.62,False,23,15,130.3,122.3,8.69,8.15,138,624,4.52,5,24.0,1.6,16,159,9.94,1
Justin,Jackson,LAC,RB,148.64,2020,RB2,19.61,148.64,False,24,9,65.3,55.8,7.26,6.2,59,270,4.58,0,24.0,2.67,19,173,9.11,0
Jalen,Reagor,PHI,WR,148.79,2020,WR2,138.38,148.79,False,21,11,87.2,71.7,7.93,6.52,4,26,6.5,0,54.0,4.91,31,396,12.77,1
Mike,Williams,LAC,WR,151.33,2020,WR2,56.17,151.33,False,26,15,153.7,129.7,10.25,8.65,1,1,1.0,0,85.0,5.67,48,756,15.75,5
Nyheim,Hines,IND,RB,151.91,2020,RB3,39.95,94.46,True,24,16,193.2,161.7,12.08,10.11,89,380,4.27,3,76.0,4.75,63,482,7.65,4
Kyle,Rudolph,MIN,TE,151.93,2020,TE1,151.93,174.36,False,31,12,65.4,51.4,5.45,4.28,0,0,,0,37.0,3.08,28,334,11.93,1
Chris,Herndon,NYJ,TE,152.26,2020,TE1,152.26,,False,24,16,73.7,58.2,4.61,3.64,0,0,,0,45.0,2.81,31,287,9.26,3
Robby,Anderson,CAR,WR,152.78,2020,WR2,49.83,152.78,False,27,16,224.1,176.6,14.01,11.04,4,15,3.75,0,136.0,8.5,95,1096,11.54,3
Tony,Pollard,DAL,RB,152.88,2020,RB2,3.79,152.88,False,23,16,120.8,106.8,7.55,6.68,101,435,4.31,4,40.0,2.5,28,193,6.89,1
Dallas,Goedert,PHI,TE,153.0,2020,TE2,51.32,153.0,False,25,11,116.4,93.4,10.58,8.49,0,0,,0,65.0,5.91,46,524,11.39,3
Eric,Ebron,PIT,TE,156.04,2020,TE1,156.04,,False,27,15,141.8,113.8,9.45,7.59,0,0,,0,91.0,6.07,56,558,9.96,5
LeSean,McCoy,TAM,RB,157.32,2020,RB4,40.54,93.5,True,32,10,28.2,20.7,2.82,2.07,10,31,3.1,0,19.0,1.9,15,101,6.73,0
Larry,Fitzgerald,ARI,WR,158.01,2020,WR3,19.23,115.64,False,37,13,100.9,73.9,7.76,5.68,0,0,,0,72.0,5.54,54,409,7.57,1
Curtis,Samuel,CAR,WR,158.15,2020,WR3,49.83,152.78,False,24,15,212.1,173.6,14.14,11.57,41,200,4.88,2,97.0,6.47,77,851,11.05,3
Michael,Pittman,IND,WR,158.54,2020,WR2,66.2,158.54,False,23,13,98.9,78.9,7.61,6.07,3,26,8.67,0,61.0,4.69,40,503,12.58,1
Darrel,Williams,KAN,RB,159.32,2020,RB3,10.64,45.04,False,25,16,54.5,45.5,3.41,2.84,39,169,4.33,1,26.0,1.62,18,116,6.44,0
